CDG,DT_Abert,Dia_Semana,Tipo,QTD,Produto,Categoria,Valor_Un,Valor_Total,DT_Fech
13814,07/07/2025 17:56,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",07/07/2025 18:31
13814,07/07/2025 17:56,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",07/07/2025 18:31
13815,07/07/2025 18:05,segunda-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",07/07/2025 18:46
13816,07/07/2025 18:27,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",07/07/2025 18:54
13820,08/07/2025 10:39,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",08/07/2025 11:48
13820,08/07/2025 10:39,terça-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",08/07/2025 11:48
13820,08/07/2025 10:39,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",08/07/2025 11:48
13820,08/07/2025 10:39,terça-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",08/07/2025 11:48
13820,08/07/2025 10:39,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",08/07/2025 11:48
13820,08/07/2025 10:39,terça-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",08/07/2025 11:48
13820,08/07/2025 10:39,terça-feira,Delivery    ,1,Fanta Laranja 350mL,Refrigerantes,"6,90","6,90",08/07/2025 11:48
13820,08/07/2025 10:39,terça-feira,Delivery    ,2,Coca-Cola Original 350mL,Refrigerantes,"6,90","13,80",08/07/2025 11:48
13821,08/07/2025 11:18,terça-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"22,45","44,90",08/07/2025 11:48
13821,08/07/2025 11:18,terça-feira,Delivery    ,2,Bacon 60g,Complemento,"6,50","13,00",08/07/2025 11:48
13821,08/07/2025 11:18,terça-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",08/07/2025 11:48
13824,08/07/2025 11:25,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",08/07/2025 12:02
13838,08/07/2025 13:15,terça-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"20,00","20,00",08/07/2025 13:46
13838,08/07/2025 13:15,terça-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"4,90","4,90",08/07/2025 13:46
13845,08/07/2025 14:16,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",08/07/2025 15:18
13846,08/07/2025 14:17,terça-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",08/07/2025 15:18
13846,08/07/2025 14:18,terça-feira,Delivery    ,1,Doguinho,Hot Dog,"14,90","14,90",08/07/2025 15:18
13846,08/07/2025 14:18,terça-feira,Delivery    ,1,Mini Catupiry Dentro,Complemento,"3,00","3,00",08/07/2025 15:18
13846,08/07/2025 14:18,terça-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",08/07/2025 15:18
13849,08/07/2025 14:44,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",08/07/2025 15:32
13851,08/07/2025 14:52,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",08/07/2025 15:32
13857,08/07/2025 15:36,terça-feira,Delivery    ,1,Frango Catupiry,Frango,"34,90","34,90",08/07/2025 17:34
13857,08/07/2025 15:36,terça-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",08/07/2025 17:34
13862,08/07/2025 16:20,terça-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"29,90","29,90",08/07/2025 17:34
13866,08/07/2025 17:03,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",08/07/2025 17:35
13866,08/07/2025 17:03,terça-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"5,00","5,00",08/07/2025 17:35
13866,08/07/2025 17:03,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",08/07/2025 17:35
13866,08/07/2025 17:03,terça-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"5,00","5,00",08/07/2025 17:35
13870,08/07/2025 17:53,terça-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"32,90","65,80",08/07/2025 18:57
13876,08/07/2025 18:11,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",08/07/2025 19:31
13876,08/07/2025 18:11,terça-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",08/07/2025 19:31
13876,08/07/2025 18:11,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",08/07/2025 19:31
13876,08/07/2025 18:11,terça-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",08/07/2025 19:31
13881,08/07/2025 18:42,terça-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"32,90","65,80",08/07/2025 19:31
13881,08/07/2025 18:42,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",08/07/2025 19:31
13887,10/07/2025 10:15,quinta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",10/07/2025 11:03
13889,10/07/2025 10:35,quinta-feira,Delivery    ,2,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","77,80",10/07/2025 11:24
13889,10/07/2025 10:35,quinta-feira,Delivery    ,1,Frango Catupiry com Bacon,Frango,"40,90","40,90",10/07/2025 11:24
13889,10/07/2025 10:35,quinta-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,90","3,90",10/07/2025 11:24
13898,10/07/2025 11:48,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",10/07/2025 12:28
13898,10/07/2025 11:48,quinta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",10/07/2025 12:28
13907,10/07/2025 12:33,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",10/07/2025 13:13
13907,10/07/2025 12:33,quinta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",10/07/2025 13:13
13907,10/07/2025 12:33,quinta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",10/07/2025 13:13
13914,10/07/2025 13:06,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",10/07/2025 16:10
13923,10/07/2025 14:20,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",10/07/2025 16:09
13930,10/07/2025 16:28,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",10/07/2025 17:05
13937,10/07/2025 18:25,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",10/07/2025 18:57
13937,10/07/2025 18:25,quinta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",10/07/2025 18:57
13937,10/07/2025 18:25,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",10/07/2025 18:57
13937,10/07/2025 18:25,quinta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",10/07/2025 18:57
13939,10/07/2025 18:34,quinta-feira,Delivery    ,1,Boizão,Hambúrguer,"44,90","44,90",10/07/2025 19:06
13939,10/07/2025 18:34,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",10/07/2025 19:06
13970,11/07/2025 15:06,sexta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,90","14,90",11/07/2025 16:28
13970,11/07/2025 15:06,sexta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",11/07/2025 16:28
13972,11/07/2025 15:26,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",11/07/2025 16:28
13979,11/07/2025 16:28,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",11/07/2025 18:03
13985,11/07/2025 17:13,sexta-feira,Delivery    ,3,Hot Dog Nervoso,Hot Dog,"32,90","98,70",11/07/2025 18:03
13986,11/07/2025 17:31,sexta-feira,Delivery    ,1,Frango Catupiry com Bacon,Frango,"40,90","40,90",11/07/2025 18:03
13986,11/07/2025 17:31,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",11/07/2025 18:03
13986,11/07/2025 17:31,sexta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",11/07/2025 18:03
13986,11/07/2025 17:31,sexta-feira,Delivery    ,1,Sprite Lemon Fresh,Refrigerantes,"8,00","8,00",11/07/2025 18:03
13991,11/07/2025 18:41,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",11/07/2025 19:02
13991,11/07/2025 18:41,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",11/07/2025 19:02
13991,11/07/2025 18:41,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",11/07/2025 19:02
13991,11/07/2025 18:41,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",11/07/2025 19:02
13991,11/07/2025 18:41,sexta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",11/07/2025 19:02
13996,12/07/2025 11:19,sábado,Delivery    ,1,Boizinho Salada,Hambúrguer,"29,90","29,90",12/07/2025 12:38
13996,12/07/2025 11:19,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",12/07/2025 12:38
13996,12/07/2025 11:19,sábado,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",12/07/2025 12:38
13996,12/07/2025 11:19,sábado,Delivery    ,1,Coca-cola Zero 600mL,Refrigerantes,"9,00","9,00",12/07/2025 12:38
14004,12/07/2025 12:44,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",12/07/2025 13:10
14004,12/07/2025 12:44,sábado,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"5,00","5,00",12/07/2025 13:10
14006,12/07/2025 12:59,sábado,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",12/07/2025 13:21
14009,12/07/2025 13:40,sábado,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",12/07/2025 14:00
14009,12/07/2025 13:40,sábado,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",12/07/2025 14:00
14009,12/07/2025 13:40,sábado,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",12/07/2025 14:00
14017,14/07/2025 11:33,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",14/07/2025 12:14
14020,14/07/2025 11:44,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/07/2025 12:33
14020,14/07/2025 11:44,segunda-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",14/07/2025 12:33
14022,14/07/2025 12:04,segunda-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",14/07/2025 12:46
14022,14/07/2025 12:04,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",14/07/2025 12:46
14022,14/07/2025 12:04,segunda-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",14/07/2025 12:46
14022,14/07/2025 12:19,segunda-feira,Delivery    ,1,Doguinho,Hot Dog,"15,90","15,90",14/07/2025 12:46
14022,14/07/2025 12:19,segunda-feira,Delivery    ,1,Mini Catupiry Selado,Complemento,"2,00","2,00",14/07/2025 12:46
14022,14/07/2025 12:19,segunda-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",14/07/2025 12:46
14027,14/07/2025 12:47,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",14/07/2025 13:20
14028,14/07/2025 13:04,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/07/2025 13:44
14028,14/07/2025 13:04,segunda-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",14/07/2025 13:44
14029,14/07/2025 13:18,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",14/07/2025 14:14
14029,14/07/2025 13:18,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/07/2025 14:14
14029,14/07/2025 13:18,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",14/07/2025 14:14
14032,14/07/2025 14:21,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",14/07/2025 15:11
14042,14/07/2025 17:15,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",14/07/2025 17:51
14042,14/07/2025 17:15,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/07/2025 17:51
14049,14/07/2025 18:44,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/07/2025 19:03
14049,14/07/2025 18:44,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",14/07/2025 19:03
14049,14/07/2025 18:44,segunda-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"3,90","3,90",14/07/2025 19:03
14055,15/07/2025 11:37,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",15/07/2025 12:02
14055,15/07/2025 11:37,terça-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",15/07/2025 12:02
14056,15/07/2025 11:42,terça-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"29,90","29,90",15/07/2025 12:02
14059,15/07/2025 12:00,terça-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",15/07/2025 12:31
14059,15/07/2025 12:00,terça-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",15/07/2025 12:31
14066,15/07/2025 13:07,terça-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",15/07/2025 13:49
14066,15/07/2025 13:07,terça-feira,Delivery    ,2,Ifood Salsicha,Complemento,"4,00","8,00",15/07/2025 13:49
14066,15/07/2025 13:07,terça-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",15/07/2025 13:49
14070,15/07/2025 13:58,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",15/07/2025 14:51
14086,15/07/2025 17:50,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",15/07/2025 18:31
14087,15/07/2025 17:51,terça-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",15/07/2025 18:31
14089,15/07/2025 18:31,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",15/07/2025 18:57
14089,15/07/2025 18:31,terça-feira,Delivery    ,1,Coca-Cola Original 200mL,Refrigerantes,"3,90","3,90",15/07/2025 18:57
14092,16/07/2025 11:17,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",16/07/2025 14:07
14092,16/07/2025 11:17,quarta-feira,Delivery    ,1,Coca-Cola Original 200mL,Refrigerantes,"3,90","3,90",16/07/2025 14:07
14103,16/07/2025 12:26,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",16/07/2025 14:07
14103,16/07/2025 12:26,quarta-feira,Delivery    ,1,Guaraná Antárctica 350mL,Refrigerantes,"6,90","6,90",16/07/2025 14:07
14105,16/07/2025 12:30,quarta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",16/07/2025 14:07
14114,16/07/2025 13:52,quarta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"29,90","29,90",16/07/2025 14:07
14114,16/07/2025 13:52,quarta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",16/07/2025 14:07
14117,16/07/2025 14:20,quarta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",16/07/2025 15:02
14145,17/07/2025 11:43,quinta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,90","14,90",17/07/2025 12:58
14145,17/07/2025 11:43,quinta-feira,Delivery    ,1,Mini Catupiry Dentro,Complemento,"3,00","3,00",17/07/2025 12:58
14145,17/07/2025 11:43,quinta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",17/07/2025 12:58
14148,17/07/2025 12:01,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",17/07/2025 12:59
14148,17/07/2025 12:01,quinta-feira,Delivery    ,1,Fanta Laranja 350mL,Refrigerantes,"5,00","5,00",17/07/2025 12:59
14152,17/07/2025 12:18,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",17/07/2025 12:59
14165,17/07/2025 14:07,quinta-feira,Delivery    ,1,Boizinho,Hambúrguer,"27,90","27,90",17/07/2025 14:52
14165,17/07/2025 14:07,quinta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,90","14,90",17/07/2025 14:52
14165,17/07/2025 14:07,quinta-feira,Delivery    ,1,Mini Catupiry Dentro,Complemento,"3,00","3,00",17/07/2025 14:52
14165,17/07/2025 14:07,quinta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",17/07/2025 14:52
14168,17/07/2025 14:54,quinta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,90","14,90",17/07/2025 15:07
14168,17/07/2025 14:54,quinta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",17/07/2025 15:07
14170,17/07/2025 16:01,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",17/07/2025 16:39
14175,17/07/2025 16:54,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",17/07/2025 17:26
14175,17/07/2025 16:54,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",17/07/2025 17:26
14179,17/07/2025 18:10,quinta-feira,Delivery    ,1,Frango Catupiry com Bacon,Frango,"40,90","40,90",17/07/2025 18:48
14179,17/07/2025 18:10,quinta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",17/07/2025 18:48
14189,18/07/2025 11:06,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",18/07/2025 11:39
14189,18/07/2025 11:06,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",18/07/2025 11:39
14195,18/07/2025 11:46,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",18/07/2025 13:35
14195,18/07/2025 11:46,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",18/07/2025 13:35
14200,18/07/2025 12:08,sexta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"20,00","20,00",18/07/2025 13:35
14200,18/07/2025 12:08,sexta-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"4,90","4,90",18/07/2025 13:35
14206,18/07/2025 12:42,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",18/07/2025 13:35
14215,18/07/2025 13:55,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",18/07/2025 14:40
14215,18/07/2025 13:55,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",18/07/2025 14:40
14215,18/07/2025 13:55,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",18/07/2025 14:40
14215,18/07/2025 13:55,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",18/07/2025 14:40
14215,18/07/2025 13:55,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",18/07/2025 14:40
14215,18/07/2025 13:55,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",18/07/2025 14:40
14236,18/07/2025 18:21,sexta-feira,Delivery    ,3,Hot Dog Seladinho,Hot Dog,"25,90","77,70",18/07/2025 18:51
14244,19/07/2025 12:00,sábado,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",19/07/2025 13:07
14244,19/07/2025 12:00,sábado,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",19/07/2025 13:07
14244,19/07/2025 12:00,sábado,Delivery    ,1,Sprite Lemon Fresh,Refrigerantes,"8,00","8,00",19/07/2025 13:07
14246,19/07/2025 12:24,sábado,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",19/07/2025 13:06
14246,19/07/2025 12:24,sábado,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",19/07/2025 13:06
14256,21/07/2025 11:06,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",21/07/2025 11:37
14258,21/07/2025 11:42,segunda-feira,Delivery    ,2,Hot Dog Catupiry,Hot Dog,"29,90","59,80",21/07/2025 12:35
14262,21/07/2025 12:33,segunda-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",21/07/2025 14:31
14262,21/07/2025 12:33,segunda-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",21/07/2025 14:31
14267,21/07/2025 13:03,segunda-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",21/07/2025 14:31
14267,21/07/2025 13:03,segunda-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",21/07/2025 14:31
14269,21/07/2025 13:30,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",21/07/2025 14:32
14270,21/07/2025 13:35,segunda-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",21/07/2025 14:32
14274,21/07/2025 14:13,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",21/07/2025 14:55
14274,21/07/2025 14:13,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",21/07/2025 14:55
14274,21/07/2025 14:13,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",21/07/2025 14:55
14274,21/07/2025 14:13,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",21/07/2025 14:55
14283,21/07/2025 18:11,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",21/07/2025 18:53
14284,21/07/2025 18:14,segunda-feira,Delivery    ,2,Hot Dog Simples,Hot Dog,"21,90","43,80",21/07/2025 18:54
14287,21/07/2025 18:40,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",21/07/2025 19:06
14287,21/07/2025 18:40,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",21/07/2025 19:06
14303,22/07/2025 12:28,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",22/07/2025 12:52
14312,22/07/2025 14:34,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",22/07/2025 15:27
14326,23/07/2025 11:08,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",23/07/2025 11:37
14331,23/07/2025 11:25,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"20,00","20,00",23/07/2025 13:33
14331,23/07/2025 11:25,quarta-feira,Delivery    ,1,Fanta Laranja 350mL,Refrigerantes,"4,90","4,90",23/07/2025 13:33
14332,23/07/2025 11:40,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",23/07/2025 13:33
14332,23/07/2025 11:40,quarta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",23/07/2025 13:33
14334,23/07/2025 11:46,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",23/07/2025 13:33
14334,23/07/2025 11:46,quarta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",23/07/2025 13:33
14334,23/07/2025 11:46,quarta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",23/07/2025 13:33
14334,23/07/2025 11:46,quarta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",23/07/2025 13:33
14334,23/07/2025 11:46,quarta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",23/07/2025 13:33
14336,23/07/2025 11:55,quarta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",23/07/2025 13:33
14336,23/07/2025 11:55,quarta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",23/07/2025 13:33
14341,23/07/2025 12:33,quarta-feira,Delivery    ,2,Hot Dog Simples,Hot Dog,"21,90","43,80",23/07/2025 13:33
14350,23/07/2025 13:52,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",23/07/2025 14:59
14355,23/07/2025 14:25,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",23/07/2025 15:00
14356,23/07/2025 14:28,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",23/07/2025 15:00
14356,23/07/2025 14:28,quarta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",23/07/2025 15:00
14361,23/07/2025 16:17,quarta-feira,Delivery    ,1,Frango Seladinho,Frango,"30,90","30,90",23/07/2025 17:09
14361,23/07/2025 16:17,quarta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",23/07/2025 17:09
14361,23/07/2025 16:17,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",23/07/2025 17:09
14361,23/07/2025 16:17,quarta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",23/07/2025 17:09
14361,23/07/2025 16:17,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"20,00","20,00",23/07/2025 17:09
14361,23/07/2025 16:17,quarta-feira,Delivery    ,1,Sprite 350mL,Refrigerantes,"4,90","4,90",23/07/2025 17:09
14373,24/07/2025 10:53,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",24/07/2025 11:27
14374,24/07/2025 11:00,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",24/07/2025 11:50
